transaction_id,utr_number,merchant_id,customer_id,payment_method,payment_gateway,acquirer_bank,transaction_date,transaction_time,gross_amount,fee_amount,gst_on_fee,net_amount,currency_code,payment_status,vpa_id,bank_reference_no,error_code,device_type,ip_address,reversal_flag,batch_id,settlement_cycle,remarks
TXN0000108,,MERCH0023,CUST18357,Credit Card,Stripe,HDFC Bank,2024-04-08,19:42:47,86767.77,843.79,151.88,85923.98,INR,FAILED,,BNKREF172371,ERR583,Mobile,24.164.88.195,N,BATCH202404083,T+2,
TXN0000109,,MERCH0027,CUST59081,Credit Card,PayTM Gateway,Axis Bank,2024-03-10,21:32:51,146751.08,2837.3,510.71,143913.78,INR,FAILED,,BNKREF495833,ERR484,Mobile,136.95.67.109,N,BATCH202403105,T+1,
TXN0000110,UTR230047868633,MERCH0030,CUST55371,Debit Card,PayU,ICICI Bank,2024-09-10,19:22:45,148927.37,2276.94,409.85,146650.43,INR,SUCCESS,,BNKREF297636,,Tablet,57.62.79.88,N,BATCH202409101,T+1,
TXN0000111,UTR331190790306,MERCH0029,CUST40715,Credit Card,Stripe,SBI,2024-11-10,08:53:00,140438.88,3261.65,587.1,137177.23,INR,SUCCESS,,BNKREF891030,,Mobile,174.235.160.165,N,BATCH202411102,T+2,
TXN0000112,,MERCH0044,CUST52030,Credit Card,PayU,ICICI Bank,2024-03-31,22:32:36,47869.61,888.78,159.98,46980.83,INR,FAILED,,BNKREF250219,ERR776,Tablet,109.79.119.207,N,BATCH202403312,T+2,
TXN0000113,UTR268705685662,MERCH0020,CUST59343,UPI,PayU,PNB,2024-04-26,16:52:18,88770.48,1843.18,331.77,86927.3,INR,SUCCESS,girik560@okicici,BNKREF352673,,Mobile,129.115.66.50,N,BATCH202404263,T+1,
TXN0000114,UTR826343517518,MERCH0047,CUST34966,Net Banking,Razorpay,ICICI Bank,2024-11-08,22:22:41,61930.99,970.09,174.62,60960.9,INR,SUCCESS,,BNKREF495489,,Tablet,142.146.185.237,N,BATCH202411085,T+1,
TXN0000115,,MERCH0031,CUST37379,UPI,Cashfree,ICICI Bank,2024-01-29,06:23:56,108659.57,1949.53,350.92,106710.04,INR,FAILED,mekhala989@oksbi,BNKREF322096,ERR294,Tablet,133.22.148.0,N,BATCH202401291,T+2,
TXN0000116,UTR546785445877,MERCH0007,CUST71537,Credit Card,Cashfree,SBI,2024-04-04,05:07:56,59524.98,763.66,137.46,58761.32,INR,SUCCESS,,BNKREF488712,,Desktop,151.151.87.24,N,BATCH202404044,T+1,
TXN0000117,,MERCH0038,CUST85909,Debit Card,PayTM Gateway,ICICI Bank,2024-08-06,11:06:37,2482.17,44.31,7.98,2437.86,INR,FAILED,,BNKREF259814,ERR300,Desktop,66.184.83.159,N,BATCH202408062,T+2,
TXN0000118,UTR477725228728,MERCH0042,CUST17698,Debit Card,Stripe,HDFC Bank,2024-08-09,06:49:23,98208.46,1960.0,352.8,96248.46,INR,SUCCESS,,BNKREF979827,,Mobile,39.157.182.5,N,BATCH202408091,T+1,
TXN0000119,UTR387509977008,MERCH0036,CUST63914,UPI,Razorpay,HDFC Bank,2024-06-09,03:46:26,10241.79,116.93,21.05,10124.86,INR,SUCCESS,jagvi552@ybl,BNKREF388086,,Tablet,112.169.11.3,N,BATCH202406093,T+1,
TXN0000120,,MERCH0006,CUST58896,Credit Card,PayTM Gateway,Axis Bank,2024-07-14,00:59:33,120934.85,2848.79,512.78,118086.06,INR,SUCCESS,,BNKREF692447,,Mobile,201.65.2.238,N,BATCH202407142,T+2,
TXN0000121,UTR016668700217,MERCH0028,CUST94529,Credit Card,Cashfree,Kotak,2024-09-22,15:43:48,148751.62,2885.53,519.4,145866.09,INR,SUCCESS,,BNKREF999636,,Mobile,114.27.132.54,N,BATCH202409225,T+1,
TXN0000122,,MERCH0003,CUST19744,UPI,Cashfree,Kotak,2024-03-30,05:34:44,133138.77,2211.17,398.01,130927.6,INR,PENDING,tejas587@ybl,BNKREF134500,,Mobile,175.42.144.233,N,BATCH202403303,T+1,
TXN0000123,,MERCH0005,CUST49226,Net Banking,PayU,Kotak,2024-03-21,10:51:12,106921.07,1643.67,295.86,105277.4,INR,FAILED,,BNKREF352153,ERR680,Desktop,74.8.235.176,N,BATCH202403215,T+2,
TXN0000124,UTR850163159996,MERCH0050,CUST52778,Credit Card,Razorpay,Yes Bank,2024-05-29,01:42:21,148277.01783085408,3052.42,549.44,145219.85,INR,SUCCESS,,BNKREF386604,,Desktop,160.167.174.172,N,BATCH202405294,T+1,
TXN0000125,UTR619431142626,MERCH0021,CUST57277,Net Banking,Razorpay,HDFC Bank,2024-05-18,04:24:02,27901.39,512.66,92.28,27388.73,INR,SUCCESS,,BNKREF105447,,Desktop,40.249.95.64,N,BATCH202405184,T+2,
TXN0000126,UTR886101581995,MERCH0025,CUST11617,UPI,Cashfree,Axis Bank,2024-10-22,16:15:49,28149.4,455.5,81.99,27693.9,INR,SUCCESS,vedhika407@ibl,BNKREF188813,,Tablet,208.79.19.197,N,BATCH202410225,T+1,
TXN0000127,UTR472126464715,MERCH0017,CUST42321,Net Banking,PayTM Gateway,Kotak,2024-08-10,03:03:27,25466.79,338.78,60.98,25128.01,INR,SUCCESS,,BNKREF746624,,Mobile,48.222.204.13,N,BATCH202408104,T+1,
TXN0000128,,MERCH0022,CUST67700,UPI,Cashfree,Axis Bank,2024-02-22,14:51:14,49865.97,943.62,169.85,48922.35,INR,REFUNDED,adweta845@ibl,BNKREF782661,,Tablet,192.83.202.35,Y,BATCH202402222,T+2,
TXN0000129,UTR654793564651,MERCH0037,CUST36188,Net Banking,Stripe,Kotak,2024-05-04,12:48:57,71877.51,851.19,153.21,71026.32,INR,SUCCESS,,BNKREF288667,,Tablet,39.54.255.82,N,BATCH202405045,T+1,
TXN0000130,UTR167243426617,MERCH0039,CUST72814,Net Banking,Stripe,Axis Bank,2024-10-09,10:07:11,65796.32,898.86,161.79,64897.46,INR,SUCCESS,,BNKREF660324,,Tablet,213.199.211.36,N,BATCH202410094,T+1,
TXN0000131,,MERCH0001,CUST22924,Wallet,Cashfree,SBI,2024-11-03,02:03:11,121853.93,2254.43,405.8,119599.5,INR,SUCCESS,,BNKREF635482,,Tablet,152.28.54.139,N,BATCH202411035,T+1,
TXN0000132,UTR250714611254,MERCH0022,CUST69681,UPI,PayU,Kotak,2024-06-22,02:57:26,101949.35,2043.78,367.88,99905.57,INR,SUCCESS,ekiya504@okaxis,BNKREF599292,,Mobile,15.161.230.142,N,BATCH202406224,T+2,
TXN0000133,UTR512382825867,MERCH0015,CUST63090,UPI,PayU,SBI,2024-05-03,20:27:06,106631.31,998.21,179.68,105633.1,INR,SUCCESS,karan665@ybl,BNKREF553125,,Desktop,52.175.138.93,N,BATCH202405031,T+1,
TXN0000134,UTR191825537147,MERCH0034,CUST93769,Net Banking,Cashfree,Kotak,2024-06-23,14:20:34,105725.11,1299.63,233.93,104425.48,INR,SUCCESS,,BNKREF507517,,Tablet,50.134.134.207,N,BATCH202406234,T+1,
TXN0000135,UTR499125134125,MERCH0045,CUST28528,UPI,Stripe,Axis Bank,2024-05-15,02:53:33,25920.5,512.64,92.28,25407.86,INR,SUCCESS,lopa438@paytm,BNKREF244564,,Tablet,28.57.76.26,N,BATCH202405154,T+2,
TXN0000136,UTR282742257905,MERCH0001,CUST73518,Net Banking,PayU,SBI,2024-03-13,03:20:59,137878.19,3294.06,592.93,134584.13,INR,SUCCESS,,BNKREF954815,,Desktop,61.82.182.196,N,BATCH202403135,T+2,
TXN0000137,,MERCH0037,CUST74921,Credit Card,Stripe,Kotak,2024-06-07,21:24:30,125991.78,2119.08,381.43,123872.7,INR,SUCCESS,,BNKREF218710,,Tablet,196.93.24.41,N,BATCH202406071,T+2,
TXN0000138,,MERCH0049,CUST67850,Net Banking,Stripe,SBI,2024-10-28,00:34:37,81329.4,1716.75,309.01,79612.65,INR,CHARGEBACK,,BNKREF545807,,Mobile,185.83.247.142,Y,BATCH202410282,T+2,
TXN0000139,UTR133959629233,MERCH0004,CUST84720,UPI,Cashfree,Kotak,2024-01-13,12:24:32,122518.45,1963.37,353.41,120555.08,INR,SUCCESS,dayita297@paytm,BNKREF664939,,Mobile,148.69.71.164,N,BATCH202401133,T+2,
TXN0000140,,MERCH0007,CUST27771,Net Banking,PayTM Gateway,HDFC Bank,2024-04-22,08:46:52,77191.27783085409,1806.36,325.14,75380.17,INR,REFUNDED,,BNKREF390794,,Tablet,213.97.138.21,Y,BATCH202404222,T+1,
TXN0000141,UTR672946671168,MERCH0048,CUST46467,UPI,Cashfree,Axis Bank,2024-04-06,23:09:38,37175.57783085409,836.23,150.52,36334.6,INR,SUCCESS,yamini983@okicici,BNKREF443187,,Tablet,59.202.226.133,N,BATCH202404061,T+1,
TXN0000142,UTR863637454589,MERCH0009,CUST84205,Wallet,PayTM Gateway,PNB,2024-10-10,20:46:45,104608.48,2364.33,425.58,102244.15,INR,SUCCESS,,BNKREF460437,,Tablet,130.182.194.225,N,BATCH202410101,T+1,
TXN0000143,,MERCH0011,CUST67840,Net Banking,PayTM Gateway,HDFC Bank,2024-02-08,16:06:13,2491.39,59.47,10.7,2431.92,INR,FAILED,,BNKREF548580,ERR307,Tablet,55.71.123.255,N,BATCH202402082,T+2,
TXN0000144,,MERCH0006,CUST58738,Debit Card,PayU,HDFC Bank,2024-03-02,17:46:38,14046.33,207.42,37.34,13838.91,INR,PENDING,,BNKREF515594,,Tablet,13.33.166.226,N,BATCH202403023,T+1,
TXN0000145,UTR293870051627,MERCH0005,CUST40008,Credit Card,PayTM Gateway,HDFC Bank,2024-06-15,16:43:20,212.89,3.54,0.64,209.35,INR,SUCCESS,,BNKREF866260,,Mobile,200.139.196.14,N,BATCH202406151,T+2,
TXN0000146,UTR221890927532,MERCH0027,CUST90750,Debit Card,PayTM Gateway,PNB,2024-05-22,17:55:23,116030.4,2442.5,439.65,113587.9,INR,SUCCESS,,BNKREF327797,,Mobile,7.141.192.128,N,BATCH202405221,T+1,
TXN0000147,,MERCH0009,CUST42477,UPI,Cashfree,Yes Bank,2024-10-19,05:18:06,52762.77,837.36,150.72,51925.41,INR,FAILED,edhitha96@okhdfcbank,BNKREF680278,ERR715,Tablet,52.104.209.159,N,BATCH202410195,T+2,
TXN0000148,UTR389836403761,MERCH0016,CUST75481,Debit Card,Stripe,HDFC Bank,2024-10-29,12:31:24,127068.15,2924.25,526.37,124143.9,INR,SUCCESS,,BNKREF653948,,Mobile,153.200.107.141,N,BATCH202410293,T+2,
TXN0000149,,MERCH0012,CUST71736,UPI,Razorpay,HDFC Bank,2024-02-21,06:10:10,63158.49,1120.54,201.7,62037.95,INR,FAILED,niharika611@oksbi,BNKREF114463,ERR368,Mobile,106.181.223.179,N,BATCH202402211,T+1,
TXN0000150,UTR661889241418,MERCH0014,CUST30365,UPI,Stripe,ICICI Bank,2024-11-02,12:42:57,106908.73,2274.35,409.38,104634.38,INR,SUCCESS,jagvi410@paytm,BNKREF765105,,Tablet,164.209.128.26,N,BATCH202411021,T+2,
TXN0000151,,MERCH0028,CUST25202,UPI,PayTM Gateway,Kotak,2024-09-28,08:07:52,35833.68,462.67,83.28,35371.01,INR,REFUNDED,gaurangi633@oksbi,BNKREF424314,,Tablet,141.69.2.96,Y,BATCH202409282,T+1,
TXN0000152,UTR884252410564,MERCH0034,CUST18371,Credit Card,Cashfree,Yes Bank,2024-01-05,22:02:45,24616.7,596.91,107.44,24019.79,INR,SUCCESS,,BNKREF704663,,Tablet,146.129.93.184,N,BATCH202401051,T+2,
TXN0000153,UTR241913800030,MERCH0031,CUST57707,Net Banking,PayTM Gateway,SBI,2024-06-25,18:45:02,128911.0,1504.4,270.79,127406.6,INR,SUCCESS,,BNKREF287654,,Mobile,14.228.135.204,N,BATCH202406255,T+2,
TXN0000154,UTR195180238061,MERCH0030,CUST47002,UPI,Cashfree,ICICI Bank,2024-03-28,04:38:03,108057.17,1441.5,259.47,106615.67,INR,SUCCESS,sara98@paytm,BNKREF578933,,Mobile,217.68.202.96,N,BATCH202403283,T+1,
TXN0000155,UTR973832060385,MERCH0041,CUST11257,Net Banking,Cashfree,HDFC Bank,2024-04-23,05:51:47,93426.49,1534.33,276.18,91892.16,INR,SUCCESS,,BNKREF895794,,Tablet,30.78.44.111,N,BATCH202404234,T+2,
TXN0000156,,MERCH0010,CUST46677,UPI,Razorpay,HDFC Bank,2024-02-10,08:52:30,63001.39,1535.91,276.46,61465.48,INR,CHARGEBACK,reyansh953@okhdfcbank,BNKREF986575,,Tablet,118.102.197.237,Y,BATCH202402104,T+2,
TXN0000157,UTR619906234456,MERCH0045,CUST52762,Wallet,Cashfree,Axis Bank,2024-06-27,01:08:18,14381.77,160.16,28.83,14221.61,INR,SUCCESS,,BNKREF385166,,Mobile,70.75.146.205,N,BATCH202406271,T+1,
TXN0000158,UTR756185374741,MERCH0006,CUST30658,Credit Card,Cashfree,PNB,2024-02-22,20:39:15,23353.81,271.6,48.89,23082.21,INR,SUCCESS,,BNKREF838936,,Tablet,159.245.208.91,N,BATCH202402225,T+1,
TXN0000159,UTR568044206788,MERCH0016,CUST22415,Debit Card,PayTM Gateway,HDFC Bank,2024-03-24,12:08:20,13727.37,178.06,32.05,13549.31,INR,SUCCESS,,BNKREF942946,,Mobile,10.89.143.110,N,BATCH202403241,T+1,
TXN0000160,,MERCH0024,CUST99952,Debit Card,Razorpay,Kotak,2024-01-24,22:47:54,19650.75,435.83,78.45,19214.92,INR,CHARGEBACK,,BNKREF714590,,Desktop,124.171.39.245,Y,BATCH202401241,T+1,
TXN0000161,UTR510702966706,MERCH0044,CUST65923,UPI,PayU,ICICI Bank,2024-01-26,00:55:22,121404.33,1271.3,228.83,120133.03,INR,SUCCESS,xavier229@okhdfcbank,BNKREF388339,,Desktop,37.21.16.237,N,BATCH202401264,T+1,
TXN0000162,UTR870146263838,MERCH0002,CUST60134,Net Banking,Cashfree,Axis Bank,2024-01-14,10:57:22,97109.4,1649.14,296.85,95460.26,INR,SUCCESS,,BNKREF670968,,Desktop,124.112.117.44,N,BATCH202401143,T+2,
TXN0000163,UTR407859321334,MERCH0035,CUST17328,UPI,PayU,Kotak,2024-05-30,19:58:33,89587.6,848.29,152.69,88739.31,INR,SUCCESS,saumya876@ibl,BNKREF507290,,Desktop,78.70.98.220,N,BATCH202405302,T+1,
TXN0000164,,MERCH0002,CUST56095,Net Banking,Stripe,Kotak,2024-04-01,20:48:58,104659.1,2472.43,445.04,102186.67,INR,FAILED,,BNKREF249005,ERR676,Mobile,164.107.166.221,N,BATCH202404014,T+2,
TXN0000165,UTR870593252500,MERCH0010,CUST86888,Net Banking,PayU,PNB,2024-03-09,04:18:27,34931.87,436.68,78.6,34495.19,INR,SUCCESS,,BNKREF216308,,Tablet,14.25.218.111,N,BATCH202403093,T+1,
TXN0000166,UTR522675289539,MERCH0012,CUST59595,Credit Card,Cashfree,Yes Bank,2024-05-25,02:07:06,87923.2,1264.77,227.66,86658.43,INR,SUCCESS,,BNKREF821942,,Desktop,169.74.161.83,N,BATCH202405252,T+1,
TXN0000167,UTR902959391725,MERCH0048,CUST20198,UPI,PayU,ICICI Bank,2024-10-10,01:11:48,85946.58,1943.43,349.82,84003.15,INR,SUCCESS,sathvik337@okhdfcbank,BNKREF767090,,Mobile,78.166.154.220,N,BATCH202410103,T+2,
TXN0000168,UTR100676267658,MERCH0025,CUST23294,UPI,PayTM Gateway,PNB,2024-01-05,10:12:53,10215.83,133.89,24.1,10081.94,INR,SUCCESS,watika894@paytm,BNKREF782591,,Tablet,93.246.29.104,N,BATCH202401052,T+1,
TXN0000169,,MERCH0007,CUST19725,UPI,Cashfree,SBI,2024-06-24,06:18:13,44271.55,624.21,112.36,43647.34,INR,PENDING,urvashi919@okicici,BNKREF268720,,Tablet,126.213.230.57,N,BATCH202406241,T+1,
TXN0000170,UTR296201533688,MERCH0017,CUST96585,Net Banking,Cashfree,ICICI Bank,2024-05-11,05:55:39,72441.1278308541,687.85,123.81,71748.53,INR,SUCCESS,,BNKREF349087,,Mobile,122.227.161.14,N,BATCH202405111,T+2,
TXN0000171,UTR149731032417,MERCH0008,CUST50416,Net Banking,PayTM Gateway,Axis Bank,2024-08-10,01:16:51,8223.0,74.51,13.41,8148.49,INR,SUCCESS,,BNKREF612855,,Tablet,201.192.229.155,N,BATCH202408103,T+1,
TXN0000172,UTR704774349021,MERCH0006,CUST97574,Net Banking,Cashfree,PNB,2024-09-06,06:37:41,132829.63,1980.55,356.5,130849.08,INR,SUCCESS,,BNKREF667750,,Desktop,88.76.25.65,N,BATCH202409065,T+1,
TXN0000173,UTR793741608989,MERCH0044,CUST91300,UPI,PayU,HDFC Bank,2024-08-02,23:56:37,78411.21,1917.16,345.09,76494.05,INR,SUCCESS,jalsa982@ibl,BNKREF570852,,Mobile,98.184.17.141,N,BATCH202408022,T+1,
TXN0000174,UTR329451168685,MERCH0018,CUST78116,UPI,PayTM Gateway,PNB,2024-11-09,23:24:00,11801.36,235.2,42.34,11566.16,INR,SUCCESS,gunbir22@ibl,BNKREF834435,,Tablet,106.123.32.78,N,BATCH202411095,T+2,
TXN0000175,UTR119148564679,MERCH0039,CUST72003,UPI,Razorpay,SBI,2024-02-13,16:45:05,88210.72,1864.25,335.56,86346.47,INR,SUCCESS,hemangini292@okicici,BNKREF250840,,Tablet,116.234.80.239,N,BATCH202402135,T+2,
TXN0000176,,MERCH0031,CUST45203,UPI,Cashfree,HDFC Bank,2024-01-16,01:28:45,103592.54,1014.03,182.53,102578.51,INR,PENDING,kai355@ibl,BNKREF932204,,Desktop,6.250.24.58,N,BATCH202401163,T+2,
TXN0000177,UTR247546913736,MERCH0048,CUST73499,Net Banking,Stripe,PNB,2024-11-23,07:53:57,14777.7,338.44,60.92,14439.26,INR,SUCCESS,,BNKREF492073,,Mobile,22.67.72.215,N,BATCH202411235,T+1,
TXN0000178,UTR902330307053,MERCH0018,CUST58280,UPI,PayTM Gateway,Kotak,2024-01-26,11:35:40,20390.69,461.25,83.02,19929.44,INR,SUCCESS,hemang416@ybl,BNKREF229890,,Tablet,56.83.209.142,N,BATCH202401261,T+1,
TXN0000179,UTR855241406029,MERCH0050,CUST38091,Net Banking,PayU,Yes Bank,2024-05-24,15:38:30,144080.03,2390.77,430.34,141689.26,INR,SUCCESS,,BNKREF336047,,Tablet,141.142.142.15,N,BATCH202405242,T+2,
TXN0000180,,MERCH0025,CUST55706,UPI,PayTM Gateway,ICICI Bank,2024-09-10,01:14:02,117056.53,2491.1,448.4,114565.43,INR,SUCCESS,yashasvi233@okicici,BNKREF416822,,Tablet,148.206.167.140,N,BATCH202409105,T+2,
TXN0000181,UTR589944171545,MERCH0018,CUST44229,UPI,Cashfree,SBI,2024-08-14,23:48:54,99370.2,2235.09,402.32,97135.11,INR,SUCCESS,ishwar163@paytm,BNKREF902658,,Mobile,83.26.157.192,N,BATCH202408141,T+2,
TXN0000182,UTR446660993538,MERCH0041,CUST72355,UPI,Cashfree,Kotak,2024-09-13,12:35:19,3867.02,65.58,11.8,3801.44,INR,SUCCESS,amara317@ibl,BNKREF278243,,Tablet,5.254.250.59,N,BATCH202409135,T+1,
TXN0000183,UTR251353465549,MERCH0019,CUST70786,UPI,Razorpay,Axis Bank,2024-04-24,02:15:57,38834.84,851.78,153.32,37983.06,INR,SUCCESS,zansi64@ibl,BNKREF765213,,Tablet,107.177.224.2,N,BATCH202404245,T+1,
TXN0000184,UTR460223569725,MERCH0046,CUST33639,Debit Card,Razorpay,Axis Bank,2024-07-02,09:24:23,130131.29,1965.86,353.85,128165.43,INR,SUCCESS,,BNKREF448787,,Tablet,23.74.217.1,N,BATCH202407022,T+2,
TXN0000185,UTR927129666676,MERCH0001,CUST14944,UPI,Stripe,SBI,2024-09-03,09:57:32,31446.89,672.23,121.0,30774.66,INR,SUCCESS,rudra758@okaxis,BNKREF114760,,Desktop,92.179.137.38,N,BATCH202409035,T+1,
TXN0000186,UTR542168942104,MERCH0019,CUST69759,Credit Card,Stripe,Kotak,2024-01-07,22:59:25,37361.03,750.82,135.15,36610.21,INR,SUCCESS,,BNKREF649577,,Desktop,7.99.114.133,N,BATCH202401074,T+1,
TXN0000187,UTR603323098215,MERCH0046,CUST95267,Wallet,Razorpay,Axis Bank,2024-05-13,02:30:05,112529.83,1309.64,235.74,111220.19,INR,SUCCESS,,BNKREF771425,,Desktop,177.242.57.7,N,BATCH202405135,T+1,
TXN0000188,UTR167618472304,MERCH0027,CUST96725,Wallet,Razorpay,Yes Bank,2024-08-18,15:46:24,98052.46,913.44,164.42,97139.02,INR,SUCCESS,,BNKREF645583,,Desktop,220.105.12.161,N,BATCH202408185,T+1,
TXN0000189,UTR117393483564,MERCH0011,CUST15164,Debit Card,Stripe,Axis Bank,2024-06-11,15:44:20,107829.0,1173.58,211.24,106655.42,INR,SUCCESS,,BNKREF317782,,Tablet,102.149.180.234,N,BATCH202406114,T+2,
TXN0000190,UTR721811437447,MERCH0004,CUST23082,UPI,PayU,PNB,2024-04-01,01:44:51,136036.66,3042.29,547.61,132994.37,INR,SUCCESS,warjas50@ibl,BNKREF404681,,Desktop,191.70.123.138,N,BATCH202404013,T+2,
TXN0000191,,MERCH0009,CUST96947,UPI,PayU,ICICI Bank,2024-10-13,19:41:36,133549.29,1222.61,220.07,132326.68,INR,PENDING,ayush376@okicici,BNKREF752011,,Desktop,213.74.232.187,N,BATCH202410131,T+2,
TXN0000192,UTR676212021697,MERCH0037,CUST98918,UPI,PayTM Gateway,SBI,2024-11-12,12:01:03,60067.52,979.38,176.29,59088.14,INR,SUCCESS,yashica635@okicici,BNKREF917012,,Desktop,56.254.93.129,N,BATCH202411125,T+1,
TXN0000193,,MERCH0032,CUST24802,Debit Card,PayTM Gateway,Axis Bank,2024-09-22,19:40:05,133769.83,2237.87,402.82,131531.96,INR,FAILED,,BNKREF148205,ERR164,Desktop,120.35.82.222,N,BATCH202409223,T+1,
TXN0000194,UTR358891637562,MERCH0036,CUST90335,Debit Card,Razorpay,HDFC Bank,2024-09-30,15:03:04,111556.39,2295.87,413.26,109260.52,INR,SUCCESS,,BNKREF774652,,Mobile,77.81.177.38,N,BATCH202409305,T+2,
TXN0000195,UTR540838663177,MERCH0037,CUST68733,Net Banking,Razorpay,PNB,2024-11-26,20:00:52,112726.93,1592.85,286.71,111134.08,INR,SUCCESS,,BNKREF622669,,Desktop,3.95.113.45,N,BATCH202411263,T+1,
TXN0000196,UTR801994883755,MERCH0004,CUST39218,Credit Card,PayTM Gateway,ICICI Bank,2024-07-12,03:51:20,60545.78,579.62,104.33,59966.16,INR,SUCCESS,,BNKREF687360,,Tablet,47.40.143.101,N,BATCH202407125,T+2,
TXN0000197,UTR305548851027,MERCH0009,CUST63636,Credit Card,Razorpay,ICICI Bank,2024-10-05,07:44:14,17147.8,362.66,65.28,16785.14,INR,SUCCESS,,BNKREF740524,,Mobile,93.36.221.216,N,BATCH202410052,T+1,
TXN0000198,UTR160917798270,MERCH0034,CUST16366,UPI,Stripe,Axis Bank,2024-11-26,23:01:38,117223.99,2399.41,431.89,114824.58,INR,SUCCESS,watika868@paytm,BNKREF606390,,Tablet,19.15.136.153,N,BATCH202411262,T+1,
TXN0000199,UTR586693465472,MERCH0009,CUST64099,Credit Card,Stripe,Yes Bank,2024-10-10,16:42:13,98645.4,1844.53,332.02,96800.87,INR,SUCCESS,,BNKREF884782,,Tablet,181.201.185.186,N,BATCH202410103,T+2,
TXN0000200,UTR452288515879,MERCH0037,CUST97445,Credit Card,PayTM Gateway,Yes Bank,2024-10-03,11:08:59,32640.52,403.29,72.59,32237.23,INR,SUCCESS,,BNKREF884197,,Tablet,25.139.169.247,N,BATCH202410033,T+2,
TXN0000201,UTR034244204380,MERCH0023,CUST69322,UPI,Razorpay,Kotak,2024-11-09,21:56:47,57161.5,562.99,101.34,56598.51,INR,SUCCESS,nicholas898@ybl,BNKREF875414,,Tablet,42.80.172.59,N,BATCH202411092,T+2,
TXN0000202,,MERCH0004,CUST60014,Net Banking,PayTM Gateway,Axis Bank,2024-04-02,06:33:01,104434.47,2097.77,377.6,102336.7,INR,FAILED,,BNKREF926394,ERR801,Desktop,81.24.103.212,N,BATCH202404025,T+1,
TXN0000203,UTR735989334721,MERCH0012,CUST32779,Credit Card,Stripe,HDFC Bank,2024-01-06,00:50:41,130334.05,2967.33,534.12,127366.72,INR,SUCCESS,,BNKREF495521,,Mobile,84.49.83.128,N,BATCH202401064,T+2,
TXN0000204,UTR720259094798,MERCH0023,CUST19552,UPI,Cashfree,Kotak,2024-08-04,03:52:30,126909.83,1153.65,207.66,125756.18,INR,SUCCESS,ayaan235@okhdfcbank,BNKREF645895,,Mobile,91.153.155.210,N,BATCH202408045,T+1,
TXN0000205,UTR555439878015,MERCH0029,CUST41502,Net Banking,Stripe,Kotak,2024-06-10,12:45:36,52442.97,1213.23,218.38,51229.74,INR,SUCCESS,,BNKREF355671,,Mobile,213.249.222.60,N,BATCH202406103,T+2,
TXN0000206,UTR858877043581,MERCH0007,CUST31940,Debit Card,Stripe,Kotak,2024-11-05,05:10:59,81058.59,1096.34,197.34,79962.25,INR,SUCCESS,,BNKREF107686,,Tablet,86.73.38.2,N,BATCH202411051,T+1,
TXN0000207,UTR386120750110,MERCH0012,CUST43018,Net Banking,Stripe,HDFC Bank,2024-09-17,07:58:34,102826.51,2300.29,414.05,100526.22,INR,SUCCESS,,BNKREF702891,,Mobile,194.8.53.2,N,BATCH202409173,T+2,
TXN0000208,UTR180919015814,MERCH0044,CUST49498,Net Banking,Stripe,HDFC Bank,2024-05-30,16:43:33,47494.82,723.44,130.22,46771.38,INR,SUCCESS,,BNKREF395192,,Desktop,176.62.163.30,N,BATCH202405304,T+2,
TXN0000209,UTR684245088210,MERCH0001,CUST85067,Credit Card,Stripe,Axis Bank,2024-11-15,06:44:09,80043.49,895.05,161.11,79148.44,INR,SUCCESS,,BNKREF663244,,Tablet,57.124.83.128,N,BATCH202411151,T+2,
TXN0000210,,MERCH0042,CUST77181,Credit Card,PayU,SBI,2024-03-22,13:50:05,51610.55,805.25,144.94,50805.3,INR,REFUNDED,,BNKREF292930,,Mobile,139.122.61.138,Y,BATCH202403225,T+2,
TXN0000211,UTR878141413975,MERCH0023,CUST26805,UPI,PayU,HDFC Bank,2024-03-16,11:15:05,85115.53,840.11,151.22,84275.42,INR,SUCCESS,mason301@paytm,BNKREF173199,,Mobile,64.110.185.144,N,BATCH202403163,T+2,
TXN0000212,UTR955620533645,MERCH0009,CUST99073,UPI,Cashfree,Axis Bank,2024-06-24,00:19:29,104034.05,1189.97,214.19,102844.08,INR,SUCCESS,jai483@okicici,BNKREF476167,,Desktop,157.34.124.161,N,BATCH202406244,T+1,
TXN0000213,UTR834110809969,MERCH0014,CUST14804,Net Banking,Stripe,ICICI Bank,2024-03-09,06:17:47,42128.36,936.22,168.52,41192.14,INR,SUCCESS,,BNKREF669868,,Tablet,61.107.196.59,N,BATCH202403094,T+1,
TXN0000214,,MERCH0009,CUST70909,UPI,Stripe,Kotak,2024-05-22,01:40:36,88460.63,2009.35,361.68,86451.28,INR,PENDING,widisha102@okicici,BNKREF481540,,Tablet,140.193.47.52,N,BATCH202405221,T+1,
TXN0000215,,MERCH0009,CUST68487,Wallet,PayU,SBI,2024-11-25,07:45:48,102640.04,2167.27,390.11,100472.77,INR,CHARGEBACK,,BNKREF693868,,Tablet,99.203.31.210,Y,BATCH202411252,T+2,
TXN0000216,,MERCH0015,CUST15610,UPI,PayU,Kotak,2024-05-19,08:13:00,34800.9,460.41,82.87,34340.49,INR,FAILED,yatan939@ibl,BNKREF478799,ERR497,Desktop,115.218.226.217,N,BATCH202405194,T+1,
